block_id,direction_id,route_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-55,
1267354,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-56,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-57,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-58,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-59,
1267360,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-60,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-61,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-62,
1267350,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-63,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-64,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-65,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-66,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-67,
1267354,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-68,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-69,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-70,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-71,
1267360,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-72,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-73,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-74,
1267350,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-75,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-76,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-77,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-78,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-79,
1267354,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-80,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-81,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-82,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-83,
1267360,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-84,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-85,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-86,
1267350,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-87,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-88,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-89,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-90,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-91,
1267354,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-92,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-93,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-94,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-95,
1267360,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-96,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-97,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-98,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-99,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-100,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-101,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-102,
1267359,1,10123,S. Claiborne Avenue via Garden District,46623,1,1,12-1-103,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-104,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-105,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-106,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-107,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-108,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-109,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-110,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-111,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-112,
1267359,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-113,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-114,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-115,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-116,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-117,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-118,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-119,
1267351,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-120,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-121,
1267352,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-122,
1267359,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-123,
1267348,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-124,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-125,
1267358,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-126,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-127,
1267356,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-128,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-129,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-130,
1267359,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-131,
1267355,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-132,
1267349,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-133,
1267357,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-134,
1267353,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-135,
1267359,1,10123,S. Claiborne Avenue via Garden District,46620,1,1,12-1-136,
1267404,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-1,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-2,
1267404,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-3,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-4,
1267404,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-5,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-6,
1267404,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-7,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-8,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-9,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-10,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-11,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-12,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-13,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-14,
1267406,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-15,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-16,
1267406,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-17,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-18,
1267406,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-19,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-20,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-21,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-22,
1267405,0,10124,UPT (AMTRAK) via Freret Street,46624,1,2,15-0-23,
1267404,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-1,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-2,
1267404,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-3,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-4,
1267404,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-5,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-6,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-7,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-8,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-9,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-10,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-11,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-12,
1267406,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-13,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-14,
1267406,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-15,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-16,
1267406,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-17,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-18,
1267406,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-19,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-20,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-21,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-22,
1267405,1,10124,Broadway via Loyola and Tulane Universities,46625,1,2,15-1-23,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-1,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-2,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-3,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-4,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-5,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-6,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-7,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-8,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-9,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-10,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-11,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-12,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-13,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-14,
1267410,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-15,
1267411,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-16,
1267412,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-17,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-18,
1267412,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-19,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-20,
1267412,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-21,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-22,
1267412,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-23,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-24,
1267412,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-25,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-26,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-27,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-28,
1267413,0,10125,Canal Street via Poydras Street and Superdome,46626,1,2,16-0-29,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-1,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-2,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-3,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-4,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-5,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-6,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-7,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-8,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-9,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-10,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-11,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-12,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-13,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-14,
1267410,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-15,
1267411,1,10125,S. Carrollton Avenue via Poydras Street and Superdome,46627,1,2,16-1-16,
